,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1777027679.8876119,21.14,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.19,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.24,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.3,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.35,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.4,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.45,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.5,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.55,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.6,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.65,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.71,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.76,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.81,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.86,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.58,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.63,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.68,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.73,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.78,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.83,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.88,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.94,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,26.99,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.04,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.09,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.14,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.19,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.24,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.29,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.34,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.4,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.45,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.5,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.55,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.6,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.65,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.7,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.75,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.81,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.86,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.91,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,27.96,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.01,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.06,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.11,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.16,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.21,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.27,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.32,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.37,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.42,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.47,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.56,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.61,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.67,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.72,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.77,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.82,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.87,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.92,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,28.97,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.02,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.07,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.12,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.18,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.23,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.28,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.37,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.42,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.47,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.53,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.58,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.63,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.68,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.73,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.78,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.83,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.88,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,29.97,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.02,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.08,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.13,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.18,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.23,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.28,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.38,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.43,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.48,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.53,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.62,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.67,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.72,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.77,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.82,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.88,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.93,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,30.98,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.07,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.12,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.17,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.22,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.27,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.32,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.38,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.43,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.48,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.57,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.62,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.67,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.72,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.78,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.83,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.88,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,31.97,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.02,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.07,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.13,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,32.18,Instructions,,,,,,,,,,,Sound,,,
