,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1776624322.0544572,10.0,Game,1,Predictable,0.8,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.01,Game,1,Predictable,0.81,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.02,Game,1,Predictable,0.81,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.02,Game,1,Predictable,0.82,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.03,Game,1,Predictable,0.83,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.04,Game,1,Predictable,0.84,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.05,Game,1,Predictable,0.85,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.06,Game,1,Predictable,0.86,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.07,Game,1,Predictable,0.86,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.07,Game,1,Predictable,0.87,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.08,Game,1,Predictable,0.88,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.09,Game,1,Predictable,0.89,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.1,Game,1,Predictable,0.9,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.11,Game,1,Predictable,0.91,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.12,Game,1,Predictable,0.91,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.12,Game,1,Predictable,0.92,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.13,Game,1,Predictable,0.93,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.14,Game,1,Predictable,0.94,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.15,Game,1,Predictable,0.95,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.16,Game,1,Predictable,0.96,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.17,Game,1,Predictable,0.96,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.17,Game,1,Predictable,0.97,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.18,Game,1,Predictable,0.98,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.19,Game,1,Predictable,0.99,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.2,Game,1,Predictable,1.0,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.21,Game,1,Predictable,1.01,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.22,Game,1,Predictable,1.01,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.22,Game,1,Predictable,1.02,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.23,Game,1,Predictable,1.03,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.24,Game,1,Predictable,1.04,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.25,Game,1,Predictable,1.05,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.26,Game,1,Predictable,1.06,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.27,Game,1,Predictable,1.06,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.27,Game,1,Predictable,1.07,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.28,Game,1,Predictable,1.08,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.29,Game,1,Predictable,1.09,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.3,Game,1,Predictable,1.1,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.31,Game,1,Predictable,1.11,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.32,Game,1,Predictable,1.11,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.32,Game,1,Predictable,1.12,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.33,Game,1,Predictable,1.13,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.34,Game,1,Predictable,1.14,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.35,Game,1,Predictable,1.15,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.36,Game,1,Predictable,1.16,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.37,Game,1,Predictable,1.16,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.37,Game,1,Predictable,1.17,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.38,Game,1,Predictable,1.18,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.39,Game,1,Predictable,1.19,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.4,Game,1,Predictable,1.2,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.41,Game,1,Predictable,1.21,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.42,Game,1,Predictable,1.21,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.42,Game,1,Predictable,1.22,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.43,Game,1,Predictable,1.23,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.44,Game,1,Predictable,1.24,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.45,Game,1,Predictable,1.25,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.46,Game,1,Predictable,1.26,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.47,Game,1,Predictable,1.26,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.47,Game,1,Predictable,1.27,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.48,Game,1,Predictable,1.28,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.49,Game,1,Predictable,1.29,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.5,Game,1,Predictable,1.3,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.51,Game,1,Predictable,1.31,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.52,Game,1,Predictable,1.31,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.52,Game,1,Predictable,1.32,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.53,Game,1,Predictable,1.33,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.54,Game,1,Predictable,1.34,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.55,Game,1,Predictable,1.35,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.56,Game,1,Predictable,1.36,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.57,Game,1,Predictable,1.36,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.57,Game,1,Predictable,1.37,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.58,Game,1,Predictable,1.38,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.59,Game,1,Predictable,1.39,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.6,Game,1,Predictable,1.4,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.61,Game,1,Predictable,1.41,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.62,Game,1,Predictable,1.41,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.62,Game,1,Predictable,1.42,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.63,Game,1,Predictable,1.43,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.64,Game,1,Predictable,1.44,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.65,Game,1,Predictable,1.45,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.66,Game,1,Predictable,1.46,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.67,Game,1,Predictable,1.46,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.67,Game,1,Predictable,1.47,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.68,Game,1,Predictable,1.48,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.69,Game,1,Predictable,1.49,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.7,Game,1,Predictable,1.5,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.71,Game,1,Predictable,1.51,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.72,Game,1,Predictable,1.51,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.72,Game,1,Predictable,1.52,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.73,Game,1,Predictable,1.53,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.74,Game,1,Predictable,1.54,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,10.75,Game,1,Predictable,1.55,0,,,5,,,130,Sound,,,
