,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,2,1,1776625433.396702,9.78,Game,1,Predictable,1.05,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.79,Game,1,Predictable,1.05,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.8,Game,1,Predictable,1.06,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.81,Game,1,Predictable,1.07,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.81,Game,1,Predictable,1.08,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.82,Game,1,Predictable,1.09,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.83,Game,1,Predictable,1.1,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.84,Game,1,Predictable,1.1,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.85,Game,1,Predictable,1.11,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.86,Game,1,Predictable,1.12,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.86,Game,1,Predictable,1.13,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.87,Game,1,Predictable,1.14,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.88,Game,1,Predictable,1.15,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.89,Game,1,Predictable,1.15,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.9,Game,1,Predictable,1.16,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.91,Game,1,Predictable,1.17,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.91,Game,1,Predictable,1.18,0,,,5,,,130,Sound,,,
